Nummer;Datum;Ort;Name_voll;GND;Wiki;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Jahr;VON/AN;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki_x;text;url;coordinates_wiki_y;place_id
2339;09.01.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 45-50;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2344;14.02.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 51-59;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2352;13.03.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 59-66;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2365;16.05.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 75-80;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2367;14.06.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 81-89;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2370;11.07.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;;;-;lassberg-place-0097
2373;19.08.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 96-100;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2389;02.11.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 114;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2394;29.11.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 115-19;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2403;07.02.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1832;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;;;-;lassberg-place-0097
2410;16.03.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1832;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 121-25;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2413;30.03.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1832;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 125-28;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2422;10.05.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1832;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 130-35;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2429;08.06.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1832;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 135;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2432;06.07.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1832;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 137-40;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2438;17.08.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1832;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 14;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2440;31.08.;MÃ¼nchen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1832;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 142;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0097
2699;01.12.;MÃ¼nchen;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);;Marbach am Neckar;Schiller Nationalmuseum;1840;AN;lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;-;;;-;lassberg-place-0097
2707;24.03.;MÃ¼nchen;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);;Marbach am Neckar;Schiller Nationalmuseum;1841;AN;lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;-;;;-;lassberg-place-0097
2711;12.06.;MÃ¼nchen;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);;Marbach am Neckar;Schiller Nationalmuseum;1841;AN;lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;-;;;-;lassberg-place-0097
2718;27.07.;MÃ¼nchen;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);;Marbach am Neckar;Schiller Nationalmuseum;1841;AN;lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;-;;;-;lassberg-place-0097
2842;17.09.;MÃ¼nchen;Friedrich Hoffstadt;116943343;https://de.wikipedia.org/wiki/Friedrich_Hoffstadt;;Karlsruhe;Badische Landesbibliothek;1844;AN;lassberg-correspondent-0121;Hoffstadt, Friedrich;male;1802;Jurist,KÃ¼nstler,Violoncellist;2;-;-;;;-;lassberg-place-0097
2332;18.11.;MÃ¼nchen;Johann Andreas Schmeller;118608533;https://de.wikipedia.org/wiki/Johann_Andreas_Schmeller;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1830;AN;lassberg-correspondent-0182;Schmeller, Johann Andreas;male;1785;Bibliothekar,Philosoph,Germanist,Linguist,Herausgeber,Arrangeur;11;-;-;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von LaÃŸberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 496;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;-;lassberg-place-0097
2337;24.12.;MÃ¼nchen;Johann Andreas Schmeller;118608533;https://de.wikipedia.org/wiki/Johann_Andreas_Schmeller;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1830;AN;lassberg-correspondent-0182;Schmeller, Johann Andreas;male;1785;Bibliothekar,Philosoph,Germanist,Linguist,Herausgeber,Arrangeur;11;-;-;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von LaÃŸberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 498;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;-;lassberg-place-0097
2377;02.09.;MÃ¼nchen;Johann Andreas Schmeller;118608533;https://de.wikipedia.org/wiki/Johann_Andreas_Schmeller;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1831;AN;lassberg-correspondent-0182;Schmeller, Johann Andreas;male;1785;Bibliothekar,Philosoph,Germanist,Linguist,Herausgeber,Arrangeur;11;-;-;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von LaÃŸberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 498;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;-;lassberg-place-0097
2452;08.12.;MÃ¼nchen;Johann Andreas Schmeller;118608533;https://de.wikipedia.org/wiki/Johann_Andreas_Schmeller;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1832;AN;lassberg-correspondent-0182;Schmeller, Johann Andreas;male;1785;Bibliothekar,Philosoph,Germanist,Linguist,Herausgeber,Arrangeur;11;-;-;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von LaÃŸberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 499;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;-;lassberg-place-0097
2465;01.05.;MÃ¼nchen;Johann Andreas Schmeller;118608533;https://de.wikipedia.org/wiki/Johann_Andreas_Schmeller;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1833;AN;lassberg-correspondent-0182;Schmeller, Johann Andreas;male;1785;Bibliothekar,Philosoph,Germanist,Linguist,Herausgeber,Arrangeur;11;-;-;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von LaÃŸberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 5;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;-;lassberg-place-0097
2690;05.08.;MÃ¼nchen;Johann Andreas Schmeller;118608533;https://de.wikipedia.org/wiki/Johann_Andreas_Schmeller;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1840;AN;lassberg-correspondent-0182;Schmeller, Johann Andreas;male;1785;Bibliothekar,Philosoph,Germanist,Linguist,Herausgeber,Arrangeur;11;-;-;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von LaÃŸberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 501;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;-;lassberg-place-0097
2770;06.09.;MÃ¼nchen;Johann Andreas Schmeller;118608533;https://de.wikipedia.org/wiki/Johann_Andreas_Schmeller;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1842;AN;lassberg-correspondent-0182;Schmeller, Johann Andreas;male;1785;Bibliothekar,Philosoph,Germanist,Linguist,Herausgeber,Arrangeur;11;-;-;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von LaÃŸberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 501;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;-;lassberg-place-0097
3058;06.12.;MÃ¼nchen;Johann Andreas Schmeller;118608533;https://de.wikipedia.org/wiki/Johann_Andreas_Schmeller;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1849;AN;lassberg-correspondent-0182;Schmeller, Johann Andreas;male;1785;Bibliothekar,Philosoph,Germanist,Linguist,Herausgeber,Arrangeur;11;-;-;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von LaÃŸberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 502;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;-;lassberg-place-0097
2849;30.11.;MÃ¼nchen;Johann HeinrichMaurer;116856092;https://hls-dhs-dss.ch/de/articles/042993/2008-08-22/;;Bern;Burgerbibliothek;1844;AN;lassberg-correspondent-0202;Maurer von Constant, Johann Heinrich;male;1801;Historiker,Bibliothekar,Pfarrer,Lehrer;4;-;-;;;-;lassberg-place-0097
2859;27.02.;MÃ¼nchen;Johann HeinrichMaurer;116856092;https://hls-dhs-dss.ch/de/articles/042993/2008-08-22/;;Bern;Burgerbibliothek;1845;AN;lassberg-correspondent-0202;Maurer von Constant, Johann Heinrich;male;1801;Historiker,Bibliothekar,Pfarrer,Lehrer;4;-;-;;;-;lassberg-place-0097
2518;13.06.;MÃ¼nchen;Johann Sulpiz Melchior Dominikus BoisserÃ©e;11851301X;https://de.wikipedia.org/wiki/Sulpiz_Boisser%C3%A9e;;Dortmund;Stadt- und Landesbibliothek;1835;AN;lassberg-correspondent-0216;BoisserÃ©e, Sulpiz;male;1783;Kunsthistoriker,Kunstsammler,MÃ¤zen;6;-;-;;;-;lassberg-place-0097
1691;17.08.;MÃ¼nchen;Ludwig von Madroux;102520011;https://d-nb.info/gnd/102520011;;Dortmund;Stadt- und Landesbibliothek;1817;AN;lassberg-correspondent-0289;Madroux, Ludwig von;notKnown;-;-;-;-;-;;;-;lassberg-place-0097
1819;29.07.;MÃ¼nchen;Ludwig von Madroux;102520011;https://d-nb.info/gnd/102520011;;Dortmund;Stadt- und Landesbibliothek;1819;AN;lassberg-correspondent-0289;Madroux, Ludwig von;notKnown;-;-;-;-;-;;;-;lassberg-place-0097
1975;16.04.;MÃ¼nchen;Raphael von Kaula;-;-;;Luzern;Staatsarchiv;1823;AN;lassberg-correspondent-0327;-;-;-;-;-;-;-;;;-;lassberg-place-0097
2383;07.10.;Mailand;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;ArchÃ¤ologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den BrÃ¼dern Grimm und Joseph von LaÃŸberg. Gotha 1891, S. 109-11;https://books.google.de/books?id=0sUMAQAAIAAJ;-;lassberg-place-0098
2781;15.12.;Mainz;Markus Fidelis JÃ¤ck;104082232;https://www.deutsche-biographie.de/sfz36731.html;;Karlsruhe;Badische Landesbibliothek;1842;AN;lassberg-correspondent-0298;JÃ¤ck, Markus Fidelis;male;1768;Katholischer Theologe,Domkapitular,Priester;-;-;49.98333333,8.26666667;;;49.98333333,8.26666667;lassberg-place-0099
1853;17.04.;Mannheim;Artaria (Verlag);2030321-X;https://de.wikipedia.org/wiki/Artaria;;Luzern;Staatsarchiv;1820;AN;lassberg-correspondent-0023;Artaria und Compagnie (Wien);CorporateBody;-;-;-;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3136;25.11.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1852;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3139;26.12.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1852;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3149;22.04.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1853;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3152;20.05.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1853;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3153;24.05.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1853;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3157;04.06.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1853;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3158;23.06.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1853;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3159;02.07.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1853;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3164;16.08.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1853;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3167;14.09.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1853;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3168;18.09.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1853;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
3169;23.12.;Mannheim;Karl Alois Fickler;116490667;https://de.wikipedia.org/wiki/Karl_Alois_Fickler;;Freiburg i.Br.;UniversitÃ¤tsbibliothek;1853;AN;lassberg-correspondent-0247;Fickler, Carl BorromÃ¤us Alois;male;1810;Lehrer,Historiker;7;-;49.48777778,8.46611111;;;49.48777778,8.46611111;lassberg-place-0100
1186;28.07.;Meersburg;Adelbert von Keller;118831216;https://de.wikipedia.org/wiki/Adelbert_von_Keller;129;Krakau;Jagiellonische Bibliothek;1842;VON;lassberg-correspondent-0002;Keller, Adelbert von;male;1812;Romanist,Linguist,Germanist,Philologe,Bibliothekar;9;Prof. Dr.;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
1278;14.11.;Meersburg;Adelbert von Keller;118831216;https://de.wikipedia.org/wiki/Adelbert_von_Keller;173;Krakau;Jagiellonische Bibliothek;1845;VON;lassberg-correspondent-0002;Keller, Adelbert von;male;1812;Romanist,Linguist,Germanist,Philologe,Bibliothekar;9;Prof. Dr.;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
1280;28.11.;Meersburg;Adelbert von Keller;118831216;https://de.wikipedia.org/wiki/Adelbert_von_Keller;184;Krakau;Jagiellonische Bibliothek;1845;VON;lassberg-correspondent-0002;Keller, Adelbert von;male;1812;Romanist,Linguist,Germanist,Philologe,Bibliothekar;9;Prof. Dr.;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
1281;29.11.;Meersburg;Adelbert von Keller;118831216;https://de.wikipedia.org/wiki/Adelbert_von_Keller;187;Krakau;Jagiellonische Bibliothek;1845;VON;lassberg-correspondent-0002;Keller, Adelbert von;male;1812;Romanist,Linguist,Germanist,Philologe,Bibliothekar;9;Prof. Dr.;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
1295;31.03.;Meersburg;Adelbert von Keller;118831216;https://de.wikipedia.org/wiki/Adelbert_von_Keller;57;Krakau;Jagiellonische Bibliothek;1846;VON;lassberg-correspondent-0002;Keller, Adelbert von;male;1812;Romanist,Linguist,Germanist,Philologe,Bibliothekar;9;Prof. Dr.;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
1299;11.05.;Meersburg;Adelbert von Keller;118831216;https://de.wikipedia.org/wiki/Adelbert_von_Keller;84;TÃ¼bingen;UniversitÃ¤tsbibliothek;1846;VON;lassberg-correspondent-0002;Keller, Adelbert von;male;1812;Romanist,Linguist,Germanist,Philologe,Bibliothekar;9;Prof. Dr.;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
1400;16.02.;Meersburg;Adelbert von Keller;118831216;https://de.wikipedia.org/wiki/Adelbert_von_Keller;;TÃ¼bingen;UniversitÃ¤tsbibliothek;1849;VON;lassberg-correspondent-0002;Keller, Adelbert von;male;1812;Romanist,Linguist,Germanist,Philologe,Bibliothekar;9;Prof. Dr.;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
1406;10.04.;Meersburg;Adelbert von Keller;118831216;https://de.wikipedia.org/wiki/Adelbert_von_Keller;56;TÃ¼bingen;UniversitÃ¤tsbibliothek;1849;VON;lassberg-correspondent-0002;Keller, Adelbert von;male;1812;Romanist,Linguist,Germanist,Philologe,Bibliothekar;9;Prof. Dr.;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
1407;10.04.;Meersburg;Adelbert von Keller;118831216;https://de.wikipedia.org/wiki/Adelbert_von_Keller;;TÃ¼bingen;UniversitÃ¤tsbibliothek;1849;VON;lassberg-correspondent-0002;Keller, Adelbert von;male;1812;Romanist,Linguist,Germanist,Philologe,Bibliothekar;9;Prof. Dr.;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
1048;12.04.;Meersburg;Albert Lucian Constans Schott;11692313X;https://de.wikipedia.org/wiki/Albert_Schott_(Volkskundler);93;Stuttgart;WÃ¼rttembergische Landesbibliothek;1839;VON;lassberg-correspondent-0005;Schott, Albert;male;1809;Historiker,Linguist,Gymnasiallehrer;6;-;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
1125;12.05.;Meersburg;Albert Lucian Constans Schott;11692313X;https://de.wikipedia.org/wiki/Albert_Schott_(Volkskundler);111;Stuttgart;WÃ¼rttembergische Landesbibliothek;1841;VON;lassberg-correspondent-0005;Schott, Albert;male;1809;Historiker,Linguist,Gymnasiallehrer;6;-;47.7,9.26666667;;;47.7,9.26666667;lassberg-place-0101
