ID;Nummer_Harris;Ort;Name;GND;Wiki;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Jahr;VON/AN;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki;text;url;place_id;Datum;letter_text;status_letter_text;summary_en;persons_mentioned;topics_mentioned;normalized_text
lassberg-letter-1562;780;Eppishausen;Johann Daniel Wilhelm Hartmann;10058019X;https://de.wikipedia.org/wiki/Johann_Daniel_Wilhelm_Hartmann;183;St.Gallen;Kantonsbibliothek;1831;VON;lassberg-correspondent-0196;Hartmann, Wilhelm;male;1793;Künstler;1;-;48.16666667,10.51666667;;;lassberg-place-0043;1831-06-21;;;;;;
lassberg-letter-1563;2368;Tübingen;Ludwig Uhland;118625063;https://de.wikipedia.org/wiki/Ludwig_Uhland;;Marbach am Neckar;Schiller Nationalmuseum;1831;AN;lassberg-correspondent-0288;Uhland, Ludwig;male;1787;Jurist,Abgeordneter,Literarhistoriker,Politiker,Hochschullehrer,Germanist,Librettist,Schriftsteller;8;Dr.;48.52,9.05555556;Franz Pfeiffer (Hg.), Briefwechsel zwischen Joseph Freiherrn von Laßberg und Ludwig Uhland. Wien 1870, S. 207;https://www.digitale-sammlungen.de/en/view/bsb10620870?page=1;lassberg-place-0148;1831-06-23;;;;;;
lassberg-letter-1564;2369;Bern;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;;Bern;Burgerbibliothek;1831;AN;lassberg-correspondent-0043;Zeerleder, Bernhard von;male;1788;Politiker;-;-;46.94805556,7.4475;;;lassberg-place-0020;1831-06-23;;;;;;
lassberg-letter-1565;781;Eppishausen;Engelhard Wihard;115901583X ;-;187;Freiburg i.Br.;Universitätsbibliothek;1831;VON;lassberg-correspondent-0080;Wihard, Engelhard;notKnown;1811;-;1;-;48.16666667,10.51666667;August Heinrich Hoffmann von Fallersleben, Findlinge Nr. 17: Freiherr von Laßberg an den Stud. Wihard. In: Weimarisches Jahrbuch für deutsche Sprache, Litteratur und Kunst 3 (1855), S. 212ff, S. 213;https://books.google.de/books?id=ZfcbaX_6yIoC;lassberg-place-0043;1831-07-03;;;;;;
lassberg-letter-1566;782;Eppishausen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;?;;;1831;VON;lassberg-correspondent-0079;Braun, Emil;male;1809;Archäologe,Bibliothekar,Kunsthistoriker;10;-;48.16666667,10.51666667;R. Ehwald, Emil Brauns Briefwechsel mit den Brüdern Grimm und Joseph von Laßberg. Gotha 1891, S. 89-96;https://books.google.de/books?id=0sUMAQAAIAAJ;lassberg-place-0043;1831-07-08;;;;;;
lassberg-letter-1567;2370;München;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;Freiburg i.Br.;Universitätsbibliothek;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;Archäologe,Bibliothekar,Kunsthistoriker;10;-;-;;;lassberg-place-0097;1831-07-11;;;;;;
lassberg-letter-1568;783;Eppishausen;Johann Daniel Wilhelm Hartmann;10058019X;https://de.wikipedia.org/wiki/Johann_Daniel_Wilhelm_Hartmann;194;St.Gallen;Kantonsbibliothek;1831;VON;lassberg-correspondent-0196;Hartmann, Wilhelm;male;1793;Künstler;1;-;48.16666667,10.51666667;;;lassberg-place-0043;1831-07-12;;;;;;
lassberg-letter-1569;784;Eppishausen;Johann Daniel Wilhelm Hartmann;10058019X;https://de.wikipedia.org/wiki/Johann_Daniel_Wilhelm_Hartmann;196;St.Gallen;Kantonsbibliothek;1831;VON;lassberg-correspondent-0196;Hartmann, Wilhelm;male;1793;Künstler;1;-;48.16666667,10.51666667;;;lassberg-place-0043;1831-07-15;;;;;;
lassberg-letter-1570;2371;Tübingen;Salomon Michaelis;117016985;https://de.wikipedia.org/wiki/Salomo_Michaelis;;Freiburg i.Br.;Universitätsbibliothek;1831;AN;lassberg-correspondent-0334;Michaelis, Salomon;male;1768;Buchhändler,Hochschullehrer,Romanist,Philologe,Redakteur,Verleger,Germanist;-;Prof.;48.52,9.05555556;;;lassberg-place-0148;1831-07-21;;;;;;
lassberg-letter-1571;785;Eppishausen;Hans von und zu Aufseß;118848526;https://de.wikipedia.org/wiki/Hans_von_und_zu_Aufse%C3%9F;?;;;1831;VON;lassberg-correspondent-0147;Aufseß, Hans von und zu;male;1801;Jurist,Historiker;14;-;48.16666667,10.51666667;In: Anzeiger für Kunde des deutschen Mittelalters 3 (1834), S. 121f, S. 121;https://www.digitale-sammlungen.de/en/view/bsb10001779;lassberg-place-0043;1831-07-22;;;;;;
lassberg-letter-1572;786;Eppishausen;Hermann von Liebenau;116987650;https://de.wikipedia.org/wiki/Hermann_von_Liebenau;210;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1831;VON;lassberg-correspondent-0160;Liebenau, Hermann von;male;1807;Arzt,Historiker;-;Dr. med.;48.16666667,10.51666667;;;lassberg-place-0043;1831-07-26;;;;;;
lassberg-letter-1573;2372;Berlin;Karl Lachmann;118568558;https://de.wikipedia.org/wiki/Karl_Lachmann;;;;1831;AN;lassberg-correspondent-0260;Lachmann, Karl;male;1793;Hochschullehrer,Gymnasiallehrer,Klassischer Philologe,Germanist;11;Prof.;52.52,13.405;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von Laßberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 495;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;lassberg-place-0022;1831-08-16;;;;;;
lassberg-letter-1574;2373;München;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;Archäologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den Brüdern Grimm und Joseph von Laßberg. Gotha 1891, S. 96-100;https://books.google.de/books?id=0sUMAQAAIAAJ;lassberg-place-0097;1831-08-19;;;;;;
lassberg-letter-1575;787;Eppishausen;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;236;Winterthur;Stadtbibliothek;1831;VON;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;48.16666667,10.51666667;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 270;https://books.google.de/books?id=dXkKAAAAIAAJ;lassberg-place-0043;1831-08-23;"Eppish. am 23. August 1831. Reverende in Christo! Der gehenkte Herr Henking schreibt mir unterm 14. dieses aus Karlsruhe und schliesset mir den einschluss an Sie an; heute erhalte ich den brief und heute erhalten Sie den einschluß. aus H Henkings brief erfare ich nichts über den hergang der sache; sondern bloß, daß er irgendwo eine anstellung zu erhalten wünscht; wozu er glaubt meine dienste brauchen zu können; was aber der fall nicht sein wird, da ich H. Henking nicht genug kenne, um In empfelen zu kónnen, und auch in der áussern welt keine bekanntschaften mer habe, welche jm núzen kónnten. Ich enthalte mich alles urteils über Henkings geschichte; aber ich bin überzeugt, daß er den lezten schritt früher oder nimmer håtte tun sollen. Inen muß jezt sein, wie mir vorzeiten den andern tag nach einem balle; ich hórte noch immer die musik in meinen oren wiederhallen und Sie werden das wieder- und nachtoenen der gestrigen Lieder noch immer nicht verwinden können. Zu meinem Katharr hat sich heute morgen, wie angeablasen , ein gichtischer Schmerz in der achsel gesellt; ich bin also auch in jeder bewegung des kopfs schmerzlich gehemmt. Hol der teufel das krank sein! wenn es einen am arbeiten hindert! Noch eins! ich verneme daß dieses Jar keine Alpenrosen erscheinen: H Follen ist jezt ein reicher mann geworden, und wird wol die Leyer an die wand hangen. H Braun schreibt mir aus Múnchen daß er am 20. über Bozen, Verona, Venedig, Bologna, Florenz, Pisa, Livorno, Genua, Mayland die westl. Schweiz nach Eppishausen reise. In einem alten Schlosse bei Botzen hat man eine menge alte wandgemålde entdekt, welche aus dem Liede der Nibelungen, Heldenbuch & c: szenen darstellen, und in Irer art ser schon sein sollen. Diese will er nun vorzüglich besuchen und untersuchen. Si quid novisti rectius istis, affer; si non, his utere mecum. Vale et fave Laszbergio.";to_be_processed;;;;
lassberg-letter-1576;788;Eppishausen;Johann Daniel Wilhelm Hartmann;10058019X;https://de.wikipedia.org/wiki/Johann_Daniel_Wilhelm_Hartmann;239;St.Gallen;Kantonsbibliothek;1831;VON;lassberg-correspondent-0196;Hartmann, Wilhelm;male;1793;Künstler;1;-;48.16666667,10.51666667;;;lassberg-place-0043;1831-08-23;;;;;;
lassberg-letter-1577;2374;Berlin;Karl Hartwig Gregor von Meusebach;118733230;https://de.wikipedia.org/wiki/Karl_Hartwig_Gregor_von_Meusebach;;Krakau;Jagiellonische Bibliothek;1831;AN;lassberg-correspondent-0256;Meusebach, Karl Hartwig Gregor von;male;1781;Literarhistoriker,Germanist,Bibliophiler,Jurist;3;-;52.52,13.405;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von Laßberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 507;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;lassberg-place-0022;1831-08-26;;;;;;
lassberg-letter-1578;2375;Bischofszell;Johann Adam Pupikofer;11565108X;https://de.wikipedia.org/wiki/Johann_Adam_Pupikofer;;Frauenfeld;Thurgauische Kantonsbibliothek;1831;AN;lassberg-correspondent-0179;Pupikofer, Johann Adam;male;1797;Pfarrer,Archivar,Historiker,Bibliothekar;8;-;47.5,9.23333333;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 16 (1888), S.  1-32 und 97-154, S. 131;https://books.google.de/books?id=XWY5AAAAMAAJ;lassberg-place-0025;1831-08-27;"Mein hochverehrter Herr und Nachbar! Wie sehr bedaure ich Sie, daß die unfreundliche Gicht mit dem Katharrh sich verbunden hat, Sie bei Hause fest zu halten, da doch die Witterung zur Reise so freundlich einladet! Hätte ich nicht diese Woche das köstliche Vergnügen, herum zu wandern, und halb vergessene Menschen und Gegenden neu kennen zu lernen, so recht innig geschmeckt, so würde ich Sie weniger beklagen und Sie vielleicht noch beglückwünschen, daß Sie so leicht sich in Ihrer Bücherwelt fest halten lassen; so aber kann ich die Mahnung an die schnelle Flucht der Horen nicht unterdrücken, damit Sie weniger vergessen, daß auch Sie den Sommer nicht verstreichen lassen, ohne durch fremde Luft neue Kraft und Munterkeit für den Winter gesammelt zu haben. Von Steckborn, wo alles so freundlich und vergnügt war, reisete ich, umgeben von einer jubelnden Sängerschaar, unter Kanonendonner zu Schiffe nach Stein, dann zu einem Freunde nach Thäyngen, hierauf an den Jahrmarkt nach Schaffhausen. Hier traf ich den von Baden zurück gekehrten Pfarrer Kirchhofer an, mit dem ich sehr vergnügt den Tag theils bei seinem Schwiegervater, Professor Metzger, theils im Archiv Aller Heiligen zubrachte. Auf dem Rückwege untersuchte ich zu Klingenzell die Siegel der in meiner Thurgovia abgedruckten Urkunden und bemerkte unter anderm, daß bei Nro. 46 die von Pfarrer: Kirchhofer erhaltene Note unrichtig sei, indem das erste Siegel einen Helm mit einem halben Hunde darauf enthält, das zweite den Altenklingen'schen Löwen weiset. Der Stein, den Sie daselbst sahen, ist immer noch da; ich sagte dem 91jährigen Propheten, daß er denselben an Herrn Rosenlächer in Konstanz schicken solle, von woher Sie ihn am besten bekommen. Auch in Liebenfels war ich, und zwar der Gemälde und Gewölbe wegen, von denen ich schon so oft gehört hatte, und deren Vernachläßigung mir schon lange zum verdienten Vorwurf gereichte. Ich glaube, früher gehört zu haben, in dem nordöstlichen Eckzimmer stelle das Wandgemälde unter anderm auch Adam und Eva beim Paradiesesbaume dar; allein es ist nicht so; sondern ein wilder haariger Mann wird von einer Dame an einem Liebesseil gehalten; zwischen ihnen und über ihnen schwebt ein geflügeltes Herz; unter ihnen zieht sich auf einem in die Weinranken eingeschlungenen Bande die Inschrift durch, und zwar unter dem Manne: vnd wild vnd fürt mich ain wiplich bild ; unter dem Weibe: ich zaig dir mine anmut, wie min hertz ifliegen tut. Das ist nun freilich auch etwas von Versuchungsgeschichte; aber doch nicht ganz in mosaischer Darstellung! Die zweite Inschrift, die sich unter einem Gewaffneten bei Hasen und Tauben vorbei zieht, konnte ich nicht enträthseln. Was sagen Sie aber von dem Meister, der solche Sachen gemacht hat, und von dem Herrn, der sie bestellte? Die zwei Wappen über der Thüre des Zimmers scheinen, besonders, da sie noch zum Theil in das Wandgemälde verflochten sind, über den damaligen Besitzer Auskunft zu geben; denn rechts (dem Beschauer zur Linken) steht das Wappen der Muntprat (Zeichnung), links das beigezeichnete, dessen Geschlecht ich nicht kenne. An dem Thürgewölbe, das aus dem Vorderhause, unter welchem die sonderbaren Gewölbe mit so finstern Wandzeichnungen sind, steht die Jahrzahl 1488. Sollten letztere Gewölbe, in welche man durch die Kapelle hinunter geht, nicht zu einer Familiengruft bestimmt gewesen sein? Sie sehen, daß ich mein Steckenpferdchen so gut mit mir auf die kleine Reise genommen habe, als Herr Braun das seinige auf die große. Mit Ihnen bin ich auf desselben genauere Berichte sehr neugierig; aber das möchte ich Ihnen doch empfehlen, nicht zu ruhen, bis Herr Pfarrer Kirchhofer Ihnen die Stiftungsurkunden von Aller Heiligen für den Episcopatus abschreibt, oder Sie selbst eine Abschrift davon nach Ihrer Art nehmen können. Diese Documente wiegen ein Dutzend anderer auf. Aber freilich haben die Zeugen noch keine Siegel, sondern nur noch die f. t. Für die Übersendung des Henkingschen Briefes meinen verbindlichen Dank! Ich soll ihm eine Rechnung bezahlen, die er an meinen Bruder stellt, wogegen er meinen Bruder als schuldlos erklärt. Ich kann natürlich darüber nicht eintreten, wenn sogar die Forderung an mich gegründet wäre; denn er hat ja seine Bücher, und also auch seine Forderungen zu Hause gelassen und kann nicht mehr gültig quittiren. Künftige Woche gehe ich nach Frauenfeld zur heil. Synode, muß also auf Eppishauser verzichten. SoHten Sie sich endlich befähigt fühlen, ein Reischen zu wagen, so begleiten meine herzlichen und besten Wünsche Ihren Weg. Wollen Sie mir unterdessen, und bis Sie wieder zu Hause sind, die Sammlung eidg. Kriegslieder von Prof. Wyß leihen, so würde ich gerne einige copieren und über das Ganze ein Verzeichniß machen. Ich bin mit herzlicher Ergebenheit Ihr Pupikofer. Bischofzell, 27. Aug. 1831. Ad usum Laßbergii. Luden II. p. 546 u. 547. Note. „Was Ihre, in Novis Actis societ scient. Upsal. Tom. III, p. 29 saget, beweiset gewiß, daß der Codex aregenteus nicht vor dem Ende des VI. Jahrh. geschrieben sein könne, und daß er in Italien geschrieben. In der That setzt auch diese Arbeit ein anderes Leben voraus, als die Gothen vor der Gründung ihres Reiches in Italien geführt hatten. Sie mußten, nach ihrer eigenen Meinung wenigstens, in festen Verhältnissen stehen, reich sein und große Herren. Zwischen der Arbeit des Wulfila und dieser Handschrift liegen also zum mindesten anderthalb hundert Jahre. Vier Menschengeschlechter waren hingestorben. Und die Gothen hatten diese ganze Zeit sich auf römischem Boden, unter Griechen und Römern herum getrieben. Sie hatten sich ohne Zweifel sehr verändert, Vieles gelernt und Vieles vergessen. Wenn daher die Schrift nicht rein teutsch ist, so folgt noch nicht, daß Wulfila nicht mit ganz eigenthümlichen Buchstaben und durchaus gothisch geschrieben habe. Oder man müßte annehmen, daß die Handschrift bloß mechanisch nachgeahmt sei, um als gelehrte Rari. tät aufbewahrt zu werden, unbenutzt und unverstanden.“ ib. p. 587. Note 13. ,,So wenig, wie aus den Nibelungen kann sich für diese Zeit etwas aus der Historia Waltharii schöpfen. Man kann sich wohl ein Mal über dieses Klosterexercitium etwa aus dem dreizehnten Jahrhundert freuen und vergleichet wohl auch gegen diese Bearbeitung dunkeler Erinnerungen mit anderen Bearbeitungen derselben, aber einen Gewinn für die Geschichte sucht man vergeblich. Weder des Entdeckers überschwengliche Begeisterung für diesen Fund, noch das billige Lob manches Freundes Teutscher Sage und Teutschen Sanges, oder selbst der merkwürdige Ausspruch, mit welchem dieses mühselige Produkt der Versmacherei jüngst beehrt worden ist es sei ein unschätzbares Überbleibsel aus hohem Alterthum“ ,,ein unvergleichlich treues Gemälde deutsch-fränkischer Heroenzeit“ vermögen dasselbe zu einer historischen Quelle zu machen. Die Welt gestaltet sich, wie in jedem andern, so auch wohl in dem Kopfe eines Mönchs eigenthümlich; aber die wahre Welt ist nur für die Geschichte, und der Dichter gibt lediglich die seinige, er mag ein guter Dichter sein oder ein schlechter.“ Boethio patritio Theodoricus rex: „Cum rex Francorum convivii nostri fama pellectus a nobis citharedum magnis precibus expetisset ... Regi Luduino: „Citharædum etiam arte sua doctum pariter destinavimus expetitum, qui ore manibusque consona voce cantando gloriam vestræ potestatis oblectat.“ Zwinglis Werke II, 1. p. 345 „Sollte es schänzlen gelten, weist wohl, daß man dir das Lied singen möchte von der schönen Marien bis an die stolzen Müllerinn.“";to_be_processed;;;;
lassberg-letter-1579;2376;Bozen;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;;;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;Archäologe,Bibliothekar,Kunsthistoriker;10;-;-;R. Ehwald, Emil Brauns Briefwechsel mit den Brüdern Grimm und Joseph von Laßberg. Gotha 1891, S. 100-08;https://books.google.de/books?id=0sUMAQAAIAAJ;lassberg-place-0028;1831-08-29;;;;;;
lassberg-letter-1580;2377;München;Johann Andreas Schmeller;118608533;https://de.wikipedia.org/wiki/Johann_Andreas_Schmeller;;Freiburg i.Br.;Universitätsbibliothek;1831;AN;lassberg-correspondent-0182;Schmeller, Johann Andreas;male;1785;Bibliothekar,Philosoph,Germanist,Linguist,Herausgeber,Arrangeur;11;-;-;Franz Pfeiffer, Zur Geschichte der deutschen Philologie. Briefe an Joseph Freiherrn von Laßberg. Postum hg. von Joseph Maria Wagner. In: Germania 13 (1868), S. 118-27, 244-49, 365-84 und 487-508, S. 498;https://upload.wikimedia.org/wikipedia/commons/a/a8/Germania_13_1868.pdf;lassberg-place-0097;1831-09-02;;;;;;
lassberg-letter-1581;2378;Venedig;Emil Braun;116415738;https://de.wikipedia.org/wiki/Emil_Braun;;Freiburg i.Br.;Universitätsbibliothek;1831;AN;lassberg-correspondent-0079;Braun, Emil;male;1809;Archäologe,Bibliothekar,Kunsthistoriker;10;-;-;;;lassberg-place-0154;1831-09-11;;;;;;
lassberg-letter-1582;2379;Stein;Melchior Kirchhofer;118842528;https://de.wikipedia.org/wiki/Melchior_Kirchhofer;;Freiburg i.Br.;Universitätsbibliothek;1831;AN;lassberg-correspondent-0307;Kirchhofer, Melchior;male;1775;Pfarrer,Evangelischer Theologe,Kirchenhistoriker;8;-;-;;;lassberg-place-0144;1831-09-11;;;;;;
lassberg-letter-1583;2380;Konstanz;Werner von Haxthausen;119419173;https://de.wikipedia.org/wiki/Werner_von_Haxthausen;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1831;AN;lassberg-correspondent-0359;Haxthausen, Werner von;male;1780;Schriftsteller,Politiker;2;-;47.66666667,9.18333333;;;lassberg-place-0082;1831-09-15;;;;;;
lassberg-letter-1584;2381;Tübingen;Ludwig Uhland;118625063;https://de.wikipedia.org/wiki/Ludwig_Uhland;;Marbach am Neckar;Schiller Nationalmuseum;1831;AN;lassberg-correspondent-0288;Uhland, Ludwig;male;1787;Jurist,Abgeordneter,Literarhistoriker,Politiker,Hochschullehrer,Germanist,Librettist,Schriftsteller;8;Dr.;48.52,9.05555556;Franz Pfeiffer (Hg.), Briefwechsel zwischen Joseph Freiherrn von Laßberg und Ludwig Uhland. Wien 1870, S. 209;https://www.digitale-sammlungen.de/en/view/bsb10620870?page=1;lassberg-place-0148;1831-09-22;;;;;;
lassberg-letter-1585;789;Eppishausen;Jacob Grimm;118542257;https://de.wikipedia.org/wiki/Jacob_Grimm;?;;;1831;VON;lassberg-correspondent-0170;Grimm, Jacob;male;1785;Bibliothekar,Philologe,Schriftsteller,Historiker,Literaturwissenschaftler,Jurist,Hochschullehrer;6;Prof.;48.16666667,10.51666667;Karl Schulte Kemminghausen. Nachtrag zum Briefwechsel zwischen Jakob Grimm und Joseph von Laßberg. In: Sitzungsberichte der Preußischen Akademie der Wissenschaften. Berlin 1933, S. 754-87, S. 761;-;lassberg-place-0043;1831-09-23;;;;;;
